Event,X Fixation Data,Y Fixation Data,Timestamp,Valid Left Pupil,Valid Right Pupil,Left Pupil Size,Left Pupil Scale,Right Pupil Size,Right Pupil Scale,Valid Left Gaze,Valid Right Gaze,Left X Gaze,Left Y Gaze,Right X Gaze,Right Y Gaze,Valid Fixation
Data,1243.776,399.546,00:04:02:0569,1,1,28.06560,0.96847,26.68007,0.96847,1,1,0.62449,0.41640,0.66260,0.38825,1
Data,1243.776,399.546,00:04:02:0576,1,1,28.06560,0.96847,26.68007,0.96847,1,1,0.62449,0.41640,0.66260,0.38825,1
Data,1243.3728,400.2156,00:04:02:0583,1,1,28.19515,1.00597,26.71908,1.00597,1,1,0.64364,0.37032,0.64376,0.33696,1
Data,1243.0656,400.28040000000004,00:04:02:0590,1,1,28.23765,1.01462,26.64742,1.02504,1,1,0.64495,0.36315,0.64550,0.32680,1
Data,1243.3536000000001,400.0212,00:04:02:0597,1,1,28.19160,1.01495,26.68184,1.02536,1,1,0.62677,0.36335,0.69045,0.34103,1
Data,1243.9872,400.11839999999995,00:04:02:0604,1,1,28.06790,1.01527,26.65523,1.02568,1,1,0.61728,0.42496,0.68912,0.34588,1
Data,1244.7168000000001,399.9024,00:04:02:0611,1,1,28.21395,1.02568,26.55328,1.01675,1,1,0.61864,0.41676,0.68793,0.35037,1
Data,1244.8319999999999,399.8268,00:04:02:0618,1,1,28.22815,1.02685,26.58986,1.00750,1,1,0.64531,0.38688,0.67146,0.35592,1
Data,1244.6208000000001,399.7944,00:04:02:0625,1,1,28.12839,1.01760,26.53589,0.99826,1,1,0.63337,0.38170,0.65902,0.34514,1
Data,1244.3904,399.7836,00:04:02:0632,1,1,28.08429,1.00835,26.54205,0.99793,1,1,0.63205,0.38925,0.65898,0.34531,1
Data,1244.1024,399.1464,00:04:02:0639,1,1,28.05529,0.99793,26.58589,1.00686,1,1,0.63262,0.37446,0.65907,0.35418,1
Data,1243.7184,398.72520000000003,00:04:02:0646,1,1,28.24841,1.00686,26.63967,1.01579,1,1,0.62322,0.43043,0.64751,0.32838,1
Data,1243.4112,398.08799999999997,00:04:02:0653,1,1,28.10132,1.01579,26.66923,1.03514,1,1,0.62444,0.42343,0.64932,0.31804,1
Data,1242.7968,396.3168,00:04:02:0660,1,1,28.24240,1.03514,26.88418,1.04555,1,1,0.62132,0.36068,0.65009,0.31969,1
Data,1242.1247999999998,396.3492,00:04:02:0667,1,1,28.18464,1.04555,26.57627,1.05597,1,1,0.61590,0.41056,0.64974,0.34768,1
Data,1241.3952,396.5652,00:04:02:0674,1,1,28.15268,1.04587,26.76038,1.05629,1,1,0.61595,0.41031,0.64977,0.34752,1
Data,1240.4352,396.1656,00:04:02:0681,1,1,28.12864,1.03610,26.72402,1.03610,1,1,0.64397,0.35636,0.64993,0.34775,1
Data,1240.4352,396.1656,00:04:02:0688,1,1,28.12864,1.03610,26.72402,1.03610,1,1,0.64397,0.35636,0.64993,0.34775,1
Data,1239.9743999999998,396.1872,00:04:02:0695,1,1,28.27604,1.02600,26.61240,1.02600,1,1,0.64248,0.36461,0.64898,0.35287,1
End,1238.9759999999999,399.4056,00:04:02:0702,1,1,26.24831,1.02600,24.40477,1.02600,1,1,0.61258,0.54881,0.65650,0.48808,1
Begin,1291.5456,348.6996,00:04:02:0911,1,1,28.46977,1.01462,26.78728,1.01462,1,1,0.68488,0.36804,0.66891,0.30475,1
Data,1291.5456,348.6996,00:04:02:0918,1,1,28.46977,1.01462,26.78728,1.01462,1,1,0.68488,0.36804,0.66891,0.30475,1
Data,1287.3408,343.656,00:04:02:0926,1,1,28.46052,0.99443,26.55839,0.99443,1,1,0.67325,0.33960,0.65962,0.27738,1
Data,1285.9008,343.6776,00:04:02:0932,1,1,28.38458,0.98434,26.67950,0.97541,1,1,0.67148,0.34816,0.65758,0.28864,1
Data,1285.9584,350.06039999999996,00:04:02:0939,1,1,28.32951,0.97541,26.93200,0.96648,1,1,0.67913,0.41149,0.66073,0.33133,1
Data,1283.424,350.082,00:04:02:0946,1,1,28.32910,0.96648,26.85406,0.95755,1,1,0.65568,0.33215,0.65750,0.31635,1
Data,1281.312,350.19,00:04:02:0953,1,1,28.48903,0.95755,26.97093,0.96797,1,1,0.65419,0.34011,0.65864,0.31035,1
Data,1281.4848000000002,352.5876,00:04:02:0960,1,1,28.61834,0.96797,26.79138,0.98731,1,1,0.64460,0.38398,0.69210,0.31788,1
Data,1277.7215999999999,354.4668,00:04:02:0967,1,1,28.47981,0.98731,26.70617,1.00666,1,1,0.61828,0.41994,0.66571,0.27836,1
Data,1274.688,355.48199999999997,00:04:02:0974,1,1,28.32231,1.00666,26.81722,1.00666,1,1,0.62090,0.40421,0.66571,0.27836,1
Data,1274.1119999999999,353.5596,00:04:02:0981,1,1,28.36178,1.00666,26.93888,0.98731,1,1,0.65900,0.28476,0.65997,0.32022,1
Data,1274.2656000000002,352.998,00:04:02:0988,1,1,28.38537,0.98731,26.75358,0.96797,1,1,0.65073,0.31052,0.67888,0.32771,1
Data,1274.2079999999999,353.0628,00:04:02:0995,1,1,28.67282,0.96797,26.76182,0.96797,1,1,0.64766,0.32788,0.67888,0.32771,1
Data,1273.632,354.81239999999997,00:04:03:0002,1,1,28.49179,0.96797,26.78075,0.98731,1,1,0.64011,0.37305,0.67613,0.33912,1
Data,1275.1680000000001,354.56399999999996,00:04:03:0009,1,1,28.50407,0.98731,26.75617,1.00666,1,1,0.68011,0.35167,0.67699,0.29676,1
Data,1276.8192,353.61359999999996,00:04:03:0016,1,1,28.51672,1.00666,26.80898,1.02600,1,1,0.68362,0.33550,0.67937,0.28594,1
Data,1277.3952,353.19239999999996,00:04:03:0023,1,1,28.52434,1.02600,26.75757,1.02600,1,1,0.67793,0.32314,0.66462,0.31507,1
Data,1273.9584,352.3176,00:04:03:0030,1,1,28.46539,1.02600,26.61217,1.02600,1,1,0.62094,0.32358,0.63080,0.29508,1
Data,1270.9056,351.1836,00:04:03:0037,1,1,28.46535,1.03610,26.74696,1.03610,1,1,0.62226,0.31479,0.63158,0.28937,1
Data,1271.232,352.188,00:04:03:0044,1,1,28.57913,1.04619,27.01502,1.04619,1,1,0.64722,0.39251,0.68487,0.30218,1
Data,1269.4464,348.0084,00:04:03:0051,1,1,28.43635,1.06639,27.22006,1.04704,1,1,0.65210,0.27461,0.64827,0.27542,1
Data,1269.4464,348.0084,00:04:03:0058,1,1,28.43635,1.06639,27.22006,1.04704,1,1,0.65210,0.27461,0.64827,0.27542,1
Data,1266.9312,350.0928,00:04:03:0065,1,1,28.43682,1.02770,27.02038,1.00835,1,1,0.60849,0.37929,0.67631,0.33580,1
Data,1266.9312,350.0928,00:04:03:0072,1,1,28.43682,1.02770,27.02038,1.00835,1,1,0.60849,0.37929,0.67631,0.33580,1
Data,1264.7232000000001,353.8512,00:04:03:0079,1,1,28.41411,0.99793,27.18448,1.00686,1,1,0.61208,0.44003,0.67729,0.32853,1
Data,1264.7232000000001,353.8512,00:04:03:0086,1,1,28.41411,0.99793,27.18448,1.00686,1,1,0.61208,0.44003,0.67729,0.32853,1
Data,1264.4352000000001,357.5664,00:04:03:0093,1,1,28.49431,1.00570,27.24554,1.01462,1,1,0.65379,0.41194,0.65872,0.35416,1
Data,1263.1296,359.4996,00:04:03:0100,1,1,28.64151,1.00453,27.18285,1.00453,1,1,0.60752,0.46869,0.66478,0.31157,1
Data,1262.6496000000002,360.1476,00:04:03:0107,1,1,28.55368,0.99443,27.01549,0.99443,1,1,0.65617,0.39734,0.64221,0.30949,1
Data,1262.1888000000001,360.7632,00:04:03:0114,1,1,28.79212,0.99443,27.14988,0.99443,1,1,0.65617,0.39734,0.64221,0.30949,1
End,1261.248,361.6056,00:04:03:0121,1,1,28.75711,1.00453,27.23194,1.00453,1,1,0.61847,0.35115,0.66130,0.37306,1
Begin,1250.5919999999999,387.19079999999997,00:04:03:0149,1,1,28.79821,0.99443,27.28924,0.99443,1,1,0.62264,0.38438,0.67450,0.34216,1
Data,1249.2672,389.1132,00:04:03:0156,1,1,28.80278,0.98434,27.32487,0.99475,1,1,0.62124,0.39287,0.67454,0.34199,1
Data,1245.1968,388.13039999999995,00:04:03:0163,1,1,28.97111,0.99475,27.54916,1.00517,1,1,0.61367,0.39328,0.66221,0.31638,1
Data,1240.9152000000001,386.34839999999997,00:04:03:0170,1,1,28.84053,1.00517,27.54578,1.01559,1,1,0.61098,0.38997,0.65488,0.30562,1
Data,1238.1312,383.4756,00:04:03:0177,1,1,28.95645,1.02568,27.43799,1.02568,1,1,0.61358,0.37290,0.65590,0.30003,1
Data,1235.7888,379.998,00:04:03:0184,1,1,28.99284,1.03578,27.53516,1.02536,1,1,0.61612,0.35323,0.65163,0.29892,1
Data,1234.2912,376.704,00:04:03:0191,1,1,29.14775,1.03546,27.61225,1.02504,1,1,0.61850,0.35479,0.65307,0.28800,1
Data,1232.8511999999998,374.7384,00:04:03:0198,1,1,29.16325,1.02504,27.42110,1.01462,1,1,0.61716,0.36351,0.65205,0.29389,1
Data,1231.4496,375.1488,00:04:03:0205,1,1,29.21582,1.00453,27.48571,1.00453,1,1,0.61541,0.36110,0.65131,0.34218,1
Data,1231.1808,375.5916,00:04:03:0212,1,1,29.14163,0.99443,27.43463,0.99443,1,1,0.62162,0.36350,0.65761,0.34181,1
Data,1231.3152,377.0928,00:04:03:0219,1,1,29.06668,1.01494,27.45518,1.02536,1,1,0.63053,0.39625,0.65603,0.33675,1
Data,1231.3152,377.0928,00:04:03:0226,1,1,29.06668,1.01494,27.45518,1.02536,1,1,0.63053,0.39625,0.65603,0.33675,1
Data,1232.8704,378.324,00:04:03:0233,1,1,28.93068,1.03546,27.50373,1.04587,1,1,0.63966,0.43458,0.66895,0.30012,1
Data,1234.4832,378.7452,00:04:03:0240,1,1,29.09126,1.05597,27.56136,1.05597,1,1,0.64264,0.41921,0.67006,0.29469,1
Data,1238.4384,381.99600000000004,00:04:03:0247,1,1,29.07966,1.04555,27.60602,1.03514,1,1,0.64106,0.40172,0.69222,0.35201,1
Data,1238.4384,381.99600000000004,00:04:03:0254,1,1,29.07966,1.04555,27.60602,1.03514,1,1,0.64106,0.40172,0.69222,0.35201,1
Data,1238.6496,386.154,00:04:03:0260,1,1,29.23218,1.00453,27.54974,1.00453,1,1,0.61903,0.42861,0.63805,0.36841,1
Data,1238.208,388.0224,00:04:03:0267,1,1,29.22197,0.99443,27.61593,0.99443,1,1,0.63355,0.41685,0.64661,0.37438,1
Data,1237.8048,389.72880000000004,00:04:03:0274,1,1,29.19154,0.99443,27.49446,0.99443,1,1,0.63355,0.41685,0.64661,0.37438,1
Data,1238.7264,390.2904,00:04:03:0282,1,1,29.15543,1.00453,27.79864,1.00453,1,1,0.66087,0.38843,0.65174,0.35806,1
Data,1238.4768,391.1328,00:04:03:0288,1,1,29.35683,1.01462,27.62743,1.01462,1,1,0.60988,0.41424,0.67385,0.34779,1
Data,1238.208,392.0076,00:04:03:0295,1,1,29.32241,1.01462,27.58912,1.00570,1,1,0.60988,0.41424,0.67279,0.35235,1
Data,1239.0144,393.22799999999995,00:04:03:0302,1,1,29.22669,0.99560,27.58100,0.98667,1,1,0.62918,0.42196,0.68367,0.36469,1
Data,1239.2448,394.6968,00:04:03:0309,1,1,29.31583,0.97657,27.59902,0.96765,1,1,0.64050,0.42583,0.65650,0.37879,1
End,1239.2256,396.6624,00:04:03:0316,1,1,29.13352,0.94890,27.65994,0.94890,1,1,0.63618,0.44813,0.65447,0.38837,1
Begin,1230.624,448.2648,00:04:03:0344,1,1,29.17137,0.99764,27.56331,1.00805,1,1,0.62789,0.44445,0.68278,0.36195,1
Data,1235.4816,443.0592,00:04:03:0351,1,1,29.30853,1.02680,27.54288,1.03722,1,1,0.61459,0.43783,0.69265,0.34410,1
Data,1237.9968,437.2812,00:04:03:0358,1,1,29.25836,1.03578,27.61404,1.02536,1,1,0.64253,0.44274,0.63892,0.36034,1
Data,1237.9968,437.2812,00:04:03:0365,1,1,29.25836,1.03578,27.61404,1.02536,1,1,0.64253,0.44274,0.63892,0.36034,1
Data,1237.9584,433.00440000000003,00:04:03:0372,1,1,29.10538,1.01527,27.62758,1.00485,1,1,0.63739,0.38594,0.65177,0.36049,1
Data,1237.4784,430.9848,00:04:03:0379,1,1,29.30629,0.99475,27.59083,0.99475,1,1,0.63439,0.40261,0.65077,0.36564,1
Data,1241.7792,425.3796,00:04:03:0386,1,1,29.15614,1.00517,27.52104,1.01559,1,1,0.64596,0.42080,0.68085,0.34844,1
Data,1241.7792,425.3796,00:04:03:0393,1,1,29.15614,1.00517,27.52104,1.01559,1,1,0.64596,0.42080,0.68085,0.34844,1
Data,1244.5631999999998,424.1808,00:04:03:0400,1,1,29.18967,1.01559,27.49470,1.01559,1,1,0.64757,0.41266,0.68085,0.34844,1
Data,1243.5072,417.60360000000003,00:04:03:0407,1,1,29.16409,1.00517,27.61949,0.99475,1,1,0.64978,0.35409,0.65077,0.35177,1
Data,1243.7376,415.4868,00:04:03:0414,1,1,29.21639,0.99475,27.51415,0.99475,1,1,0.64815,0.36285,0.65077,0.35177,1
Data,1240.7808,416.43719999999996,00:04:03:0421,1,1,29.18719,0.99475,27.61574,1.00517,1,1,0.62763,0.42565,0.61869,0.37182,1
Data,1240.7808,416.43719999999996,00:04:03:0428,1,1,29.18719,0.99475,27.61574,1.00517,1,1,0.62763,0.42565,0.61869,0.37182,1
Data,1240.0896,414.8064,00:04:03:0435,1,1,29.06843,1.01559,27.58950,1.02600,1,1,0.65669,0.39433,0.63040,0.34286,1
Data,1240.4352,415.5516,00:04:03:0442,1,1,29.09464,1.02600,27.51593,1.02600,1,1,0.63947,0.42845,0.65930,0.36581,1
Data,1239.7056,416.4264,00:04:03:0449,1,1,29.23330,1.02600,27.51413,1.02600,1,1,0.59705,0.44827,0.67988,0.35358,1
Data,1239.0912,417.0204,00:04:03:0456,1,1,29.09982,1.03610,27.52815,1.02568,1,1,0.59821,0.44049,0.67984,0.35374,1
Data,1239.3216000000002,415.206,00:04:03:0463,1,1,28.96842,1.03578,27.51891,1.02536,1,1,0.65491,0.37175,0.64088,0.32674,1
Data,1238.8031999999998,413.62919999999997,00:04:03:0470,1,1,29.19213,1.03546,27.37750,1.02504,1,1,0.61652,0.37646,0.66217,0.32523,1
Data,1238.3424,412.1928,00:04:03:0477,1,1,29.12185,1.03514,27.70776,1.02472,1,1,0.61648,0.37672,0.66214,0.32540,1
Data,1236.9024,413.5212,00:04:03:0484,1,1,29.01434,1.02472,27.39804,1.02472,1,1,0.61490,0.43574,0.63754,0.38904,1
Data,1239.3984,413.37,00:04:03:0491,1,1,29.22890,1.02472,27.35680,1.02472,1,1,0.67155,0.38252,0.68467,0.37589,1
Data,1241.8368,412.9272,00:04:03:0498,1,1,29.20426,1.03665,27.40851,1.03665,1,1,0.67358,0.37315,0.68620,0.37021,1
Data,1244.352,413.38079999999997,00:04:03:0505,1,1,29.06430,1.04858,27.32762,1.04858,1,1,0.65525,0.44097,0.71147,0.34721,1
Data,1247.5776,412.9704,00:04:03:0512,1,1,29.13786,1.06052,27.22556,1.06052,1,1,0.69317,0.39172,0.70029,0.35221,1
Data,1250.5728000000001,412.6032,00:04:03:0519,1,1,29.04966,1.06052,27.24903,1.06052,1,1,0.69317,0.39172,0.70029,0.35221,1
Data,1254.816,412.2792,00:04:03:0526,1,1,28.98028,1.03665,27.20575,1.03665,1,1,0.66913,0.41202,0.70884,0.34404,1
Data,1254.816,412.2792,00:04:03:0533,1,1,28.98028,1.03665,27.20575,1.03665,1,1,0.66913,0.41202,0.70884,0.34404,1
Data,1256.7168,412.51680000000005,00:04:03:0540,1,1,29.18059,1.01462,27.25547,1.02504,1,1,0.66542,0.42865,0.70711,0.34976,1
Data,1257.9071999999999,412.344,00:04:03:0547,1,1,29.10461,1.01494,27.28154,1.02536,1,1,0.67646,0.41355,0.67503,0.33918,1
Data,1260.576,412.9272,00:04:03:0554,1,1,28.98285,1.01559,27.22506,1.01559,1,1,0.66740,0.43648,0.69239,0.34892,1
End,1260.576,412.9272,00:04:03:0561,1,1,28.98285,1.01559,27.22506,1.01559,1,1,0.66740,0.43648,0.69239,0.34892,1
Begin,1304.4864,448.2,00:04:03:0582,1,1,29.00381,0.99475,27.11990,1.00517,1,1,0.67824,0.43958,0.70564,0.38536,1
Data,1304.4864,448.2,00:04:03:0589,1,1,29.00381,0.99475,27.11990,1.00517,1,1,0.67824,0.43958,0.70564,0.38536,1
Data,1304.2752,445.7916,00:04:03:0596,1,1,28.88159,1.00517,26.97295,1.01559,1,1,0.67199,0.40326,0.68577,0.40448,1
Data,1302.1632,442.152,00:04:03:0603,1,1,28.95815,1.01559,27.08758,1.00517,1,1,0.65396,0.45959,0.68824,0.34470,1
Data,1302.3935999999999,440.14320000000004,00:04:03:0610,1,1,28.79443,1.00517,27.00003,0.99475,1,1,0.66328,0.41923,0.69504,0.36983,1
Data,1302.3744000000002,439.0632,00:04:03:0617,1,1,28.86226,0.99475,26.85972,0.99475,1,1,0.66152,0.42730,0.69504,0.36983,1
Data,1301.376,439.02,00:04:03:0624,1,1,28.84834,0.99475,26.80071,1.00517,1,1,0.67676,0.41399,0.66948,0.39830,1
Data,1300.8768,437.43240000000003,00:04:03:0631,1,1,28.81406,1.00517,26.70752,1.01559,1,1,0.66613,0.44329,0.68373,0.33718,1
Data,1300.9535999999998,434.9268,00:04:03:0638,1,1,28.93259,1.02568,26.77953,1.03610,1,1,0.66964,0.42792,0.68636,0.32660,1
Data,1301.952,432.6264,00:04:03:0644,1,1,28.82733,1.04619,26.86213,1.04619,1,1,0.67986,0.39631,0.68875,0.35376,1
Data,1301.088,432.08639999999997,00:04:03:0651,1,1,28.76029,1.05629,26.80203,1.05629,1,1,0.67478,0.41227,0.66888,0.37476,1
Data,1300.512,431.1792,00:04:03:0658,1,1,28.69323,1.06639,26.85783,1.06639,1,1,0.67649,0.40485,0.66999,0.37004,1
Data,1299.264,429.9264,00:04:03:0665,1,1,28.78823,1.06639,26.80742,1.06639,1,1,0.65584,0.39785,0.67785,0.36360,1
Data,1299.2832,427.38840000000005,00:04:03:0672,1,1,28.93330,1.06639,26.76320,1.06639,1,1,0.68725,0.38269,0.66661,0.33368,1
Data,1299.3024,425.142,00:04:03:0679,1,1,28.73218,1.06639,26.87455,1.06639,1,1,0.68725,0.38269,0.66661,0.33368,1
Data,1300.9535999999998,423.8784,00:04:03:0686,1,1,28.74482,1.06639,26.82929,1.06639,1,1,0.67049,0.37893,0.71564,0.36409,1
Data,1300.0320000000002,423.26279999999997,00:04:03:0693,1,1,28.60788,1.06639,26.78539,1.06639,1,1,0.66226,0.38325,0.67338,0.37882,1
Data,1299.168,422.70120000000003,00:04:03:0700,1,1,28.58759,1.06639,26.75593,1.06639,1,1,0.66226,0.38325,0.67338,0.37882,1
Data,1298.7648000000002,422.28000000000003,00:04:03:0707,1,1,28.63269,1.06639,26.61574,1.06639,1,1,0.65596,0.41546,0.68788,0.35022,1
Data,1299.8592,420.67080000000004,00:04:03:0714,1,1,28.70227,1.06639,26.66458,1.06639,1,1,0.68965,0.39629,0.68962,0.31714,1
Data,1300.7808,418.8564,00:04:03:0721,1,1,28.62479,1.04619,26.65554,1.04619,1,1,0.68812,0.40325,0.66778,0.34483,1
Data,1300.7808,418.8564,00:04:03:0728,1,1,28.62479,1.04619,26.65554,1.04619,1,1,0.68812,0.40325,0.66778,0.34483,1
Data,1300.5312,419.65560000000005,00:04:03:0735,1,1,28.37024,1.03610,26.71665,1.03610,1,1,0.64855,0.43691,0.70297,0.35874,1
Data,1300.5312,419.65560000000005,00:04:03:0742,1,1,28.37024,1.03610,26.71665,1.03610,1,1,0.64855,0.43691,0.70297,0.35874,1
Data,1299.7056,418.9968,00:04:03:0749,1,1,28.46676,1.05629,26.63342,1.05629,1,1,0.65785,0.37209,0.66420,0.37258,1
Data,1299.7056,418.9968,00:04:03:0756,1,1,28.46676,1.05629,26.63342,1.05629,1,1,0.65785,0.37209,0.66420,0.37258,1
Data,1298.496,418.80240000000003,00:04:03:0763,1,1,28.42966,1.05597,26.62032,1.04555,1,1,0.67220,0.41928,0.67297,0.38410,1
Data,1298.112,418.8456,00:04:03:0770,1,1,28.36335,1.04555,26.52711,1.03514,1,1,0.65575,0.42920,0.68394,0.34911,1
Data,1297.6512,419.1048,00:04:03:0777,1,1,28.32991,1.03514,26.53243,1.02472,1,1,0.65411,0.43691,0.68262,0.35428,1
Data,1296.288,423.468,00:04:03:0784,1,1,28.53404,1.02472,27.03327,1.02472,1,1,0.64999,0.58983,0.65336,0.46128,1
End,1295.0016,428.9868,00:04:03:0791,1,1,28.25758,1.02472,26.99603,1.02472,1,1,0.61843,0.62100,0.68501,0.52085,1
Begin,1250.1504,611.064,00:04:03:0840,1,1,28.57321,1.09177,27.03607,1.10218,1,1,0.63775,0.57789,0.67369,0.52153,1
Data,1250.9568,611.4528,00:04:03:0847,1,1,28.34681,1.09025,26.92713,1.09025,1,1,0.63824,0.60799,0.66821,0.52724,1
Data,1254.816,609.4116,00:04:03:0854,1,1,28.51055,1.07832,26.92892,1.07832,1,1,0.66008,0.58001,0.66715,0.52957,1
Data,1257.1392,608.7852,00:04:03:0861,1,1,28.26931,1.06639,27.03842,1.06639,1,1,0.65816,0.58707,0.66587,0.53345,1
Data,1257.984,610.1999999999999,00:04:03:0868,1,1,28.36276,1.06639,27.04486,1.06639,1,1,0.65317,0.61433,0.66332,0.53391,1
Data,1254.9888,611.4852,00:04:03:0875,1,1,28.36739,1.06639,26.92241,1.06639,1,1,0.61885,0.62226,0.66353,0.52924,1
Data,1254.8544,610.5024,00:04:03:0882,1,1,28.41835,1.07983,26.98990,1.06942,1,1,0.64120,0.57361,0.68783,0.52703,1
Data,1253.7408,608.5152,00:04:03:0889,1,1,28.46098,1.08135,26.84974,1.07093,1,1,0.64064,0.55172,0.65257,0.53469,1
Data,1253.7408,608.5152,00:04:03:0896,1,1,28.46098,1.08135,26.84974,1.07093,1,1,0.64064,0.55172,0.65257,0.53469,1
Data,1253.6256,608.688,00:04:03:0903,1,1,28.37568,1.05900,27.01386,1.06942,1,1,0.65492,0.61911,0.66348,0.54627,1
Data,1252.6655999999998,608.8392,00:04:03:0910,1,1,28.21012,1.05748,26.93270,1.06790,1,1,0.63556,0.62783,0.65526,0.50352,1
Data,1251.8016,609.0228000000001,00:04:03:0917,1,1,28.51753,1.05597,26.97036,1.06639,1,1,0.63534,0.62869,0.65511,0.50406,1
Data,1251.8016,609.0228000000001,00:04:03:0924,1,1,28.51753,1.05597,26.97036,1.06639,1,1,0.63534,0.62869,0.65511,0.50406,1
Data,1251.4752,606.636,00:04:03:0931,1,1,28.44286,1.06639,26.99406,1.06639,1,1,0.64815,0.59143,0.65316,0.47030,1
Data,1251.2256,605.1672,00:04:03:0938,1,1,28.40906,1.05629,26.95026,1.05629,1,1,0.64659,0.59742,0.65220,0.47418,1
Data,1250.5344,604.3788000000001,00:04:03:0945,1,1,28.30304,1.04619,26.87858,1.04619,1,1,0.61964,0.61478,0.66922,0.47673,1
Data,1250.2271999999998,603.936,00:04:03:0952,1,1,28.45793,1.03610,27.18767,1.03610,1,1,0.64273,0.61307,0.65336,0.48895,1
Data,1249.8432,603.774,00:04:03:0959,1,1,28.37789,1.02600,26.93514,1.02600,1,1,0.64117,0.61906,0.65236,0.49276,1
Data,1249.2096000000001,603.4499999999999,00:04:03:0966,1,1,28.10916,1.02600,26.89703,1.02600,1,1,0.63548,0.60477,0.65112,0.49957,1
Data,1247.7696,603.4176,00:04:03:0973,1,1,28.16935,1.02600,26.67836,1.02600,1,1,0.62057,0.61934,0.64471,0.49692,1
Data,1246.4448,603.396,00:04:03:0980,1,1,28.31146,1.02600,26.75834,1.02600,1,1,0.62057,0.61934,0.64471,0.49692,1
Data,1246.8864,603.126,00:04:03:0987,1,1,28.21452,1.02600,27.02941,1.02600,1,1,0.64994,0.59648,0.66056,0.50817,1
Data,1247.3088,602.9856000000001,00:04:03:0994,1,1,28.33111,1.02600,26.83051,1.02600,1,1,0.62489,0.60789,0.68566,0.50190,1
Data,1247.7888,602.6615999999999,00:04:04:0001,1,1,28.27186,1.03610,26.87983,1.03610,1,1,0.62631,0.60175,0.68698,0.49823,1
Data,1246.8095999999998,602.6724,00:04:04:0008,1,1,28.22258,1.04619,27.01008,1.04619,1,1,0.62084,0.60321,0.64927,0.51322,1
Data,1246.56,602.4564,00:04:04:0015,1,1,28.28478,1.05629,27.09705,1.05629,1,1,0.62857,0.59791,0.66226,0.50591,1
Data,1246.3872,602.0784,00:04:04:0021,1,1,28.31353,1.06639,26.75564,1.06639,1,1,0.62998,0.59186,0.66332,0.50234,1
Data,1246.7712000000001,601.9272,00:04:04:0028,1,1,28.22687,1.06639,26.97708,1.06639,1,1,0.61771,0.60522,0.69311,0.50100,1
Data,1246.176,603.3204,00:04:04:0035,1,1,28.45619,1.06639,26.89252,1.06639,1,1,0.61910,0.66132,0.66900,0.49697,1
Data,1246.176,603.3204,00:04:04:0042,1,1,28.45619,1.06639,26.89252,1.06639,1,1,0.61910,0.66132,0.66900,0.49697,1
Data,1246.5408,604.1736000000001,00:04:04:0049,1,1,28.25599,1.06639,26.95129,1.06639,1,1,0.64407,0.64306,0.65504,0.50369,1
Data,1246.5408,604.1736000000001,00:04:04:0056,1,1,28.25599,1.06639,26.95129,1.06639,1,1,0.64407,0.64306,0.65504,0.50369,1
Data,1246.7136,604.7676,00:04:04:0063,1,1,28.13325,1.05597,27.03298,1.04555,1,1,0.64949,0.63310,0.65589,0.49603,1
Data,1246.1376,604.6596,00:04:04:0070,1,1,28.19935,1.04555,27.01863,1.03514,1,1,0.61490,0.60610,0.66010,0.50570,1
Data,1246.1376,604.6596,00:04:04:0077,1,1,28.19935,1.04555,27.01863,1.03514,1,1,0.61490,0.60610,0.66010,0.50570,1
Data,1245.5423999999998,604.6379999999999,00:04:04:0084,1,1,28.19255,1.03514,27.05697,1.03514,1,1,0.61354,0.61239,0.66010,0.50570,1
Data,1245.3696,604.7352,00:04:04:0091,1,1,28.16138,1.04555,26.95067,1.05597,1,1,0.62061,0.59346,0.67761,0.48885,1
Data,1245.4272,604.1736000000001,00:04:04:0098,1,1,28.19744,1.05597,27.06175,1.05597,1,1,0.62201,0.58709,0.67761,0.48885,1
Data,1244.8896,603.7632,00:04:04:0105,1,1,28.30949,1.05597,26.81553,1.04555,1,1,0.62431,0.59245,0.64855,0.49286,1
Data,1244.3136,604.8000000000001,00:04:04:0112,1,1,28.32125,1.04555,26.77493,1.03514,1,1,0.61551,0.65818,0.65417,0.54609,1
Data,1243.7184,605.8584000000001,00:04:04:0119,1,1,28.32935,1.03514,26.91101,1.03514,1,1,0.61413,0.66399,0.65417,0.54609,1
Data,1243.6992,606.4416,00:04:04:0126,1,1,28.25751,1.03514,26.86992,1.04555,1,1,0.62334,0.65331,0.67136,0.51943,1
Data,1243.2959999999998,606.7872,00:04:04:0133,1,1,28.32847,1.04555,26.92514,1.05597,1,1,0.62778,0.63288,0.64672,0.52033,1
Data,1243.3152,606.5388,00:04:04:0140,1,1,28.35169,1.04587,27.00647,1.04587,1,1,0.62782,0.63270,0.64581,0.52381,1
Data,1242.5472,606.4848,00:04:04:0147,1,1,28.38306,1.03578,26.94430,1.02536,1,1,0.63379,0.61114,0.64397,0.52439,1
Data,1242.0672,607.23,00:04:04:0154,1,1,28.32384,1.01526,27.02648,1.00485,1,1,0.63596,0.61250,0.64908,0.56196,1
Data,1241.568,608.0184,00:04:04:0161,1,1,28.33667,1.01678,26.99833,1.01678,1,1,0.63619,0.61158,0.65025,0.55812,1
